source,domain,chart,region,date,position,title,artist,url,scraped_at
billboard,billboard.com,hot-100,,2019-06-01,19,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,20,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,21,Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,22,High Hopes,Panic! At The Disco,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,23,Going Bad,Meek Mill Featuring Drake,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,24,God's Country,Blake Shelton,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,25,Eastside,"Benny Blanco, Halsey & Khalid",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,26,Whiskey Glasses,Morgan Wallen,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,27,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,28,Pure Water,Mustard & Migos,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,29,Look Back At It,A Boogie wit da Hoodie,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,30,Better,Khalid,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,31,Pop Out,Polo G Featuring Lil Tjay,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,32,Sicko Mode,Travis Scott,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,33,Please Me,Cardi B & Bruno Mars,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,34,Act Up,City Girls,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,35,Girls Like You,Maroon 5 Featuring Cardi B,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,36,Shallow,Lady Gaga & Bradley Cooper,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,37,Good As You,Kane Brown,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,38,Truth Hurts,Lizzo,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,39,Envy Me,Calboy,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,40,When The Party's Over,Billie Eilish,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,41,Beer Never Broke My Heart,Luke Combs,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,42,Beautiful Crazy,Luke Combs,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,43,Just Us,DJ Khaled Featuring SZA,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,44,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,45,Rumor,Lee Brice,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,46,A Lot,21 Savage,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,47,"Hey Look Ma, I Made It",Panic! At The Disco,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,48,Here With Me,Marshmello Featuring Chvrches,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,49,Look What God Gave Her,Thomas Rhett,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,50,Thotiana,Blueface,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,51,I Think,"Tyler, the Creator",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,52,Celebrate,DJ Khaled Featuring Travis Scott & Post Malone,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,53,Homicide,Logic Featuring Eminem,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,54,Eyes On You,Chase Rice,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,55,Bury A Friend,Billie Eilish,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,56,Clout,Offset Featuring Cardi B,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,57,Jealous,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,58,Walk Me Home,P!nk,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,59,Close Friends,Lil Baby,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,60,Miss Me More,Kelsea Ballerini,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,61,Murder On My Mind,YNW Melly,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,62,Worth It,YK Osiris,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,63,Sanguine Paradise,Lil Uzi Vert,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,64,Put A Date On It,Yo Gotti Featuring Lil Baby,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,65,Running Out Of Time,"Tyler, the Creator",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,66,Love Ain't,Eli Young Band,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,67,Igor's Theme,"Tyler, the Creator",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,68,Cool,Jonas Brothers,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,69,GIRL,Maren Morris,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,70,New Magic Wand,"Tyler, the Creator",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,71,Boy With Luv,BTS Featuring Halsey,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,72,Big Ole Freak,Megan Thee Stallion,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,73,Who Do You Love,The Chainsmokers Featuring 5 Seconds of Summer,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,74,A Boy Is A Gun,"Tyler, the Creator",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,75,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,76,Soltera,"Lunay, Daddy Yankee & Bad Bunny",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,77,Before I Let Go,Beyonce,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,78,Earth,Lil Dicky,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,79,Don't Call Me Up,Mabel,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,80,Someone You Loved,Lewis Capaldi,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,81,Knockin' Boots,Luke Bryan,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,82,Girls Need Love,Summer Walker X Drake,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,83,Love Someone,Brett Eldredge,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,84,Robbery,Juice WRLD,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,85,What's Good,"Tyler, the Creator",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,86,What If I Never Get Over You,Lady Antebellum,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,87,Shotta Flow,NLE Choppa,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,88,Puppet,"Tyler, the Creator",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,89,Talk You Out Of It,Florida Georgia Line,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,90,Night Shift,Jon Pardi,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,91,Weather The Storm,DJ Khaled Featuring Meek Mill & Lil Baby,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,92,Go Loko,"YG, Tyga & Jon Z",,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,93,All To Myself,Dan + Shay,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,94,Triggered,Jhene Aiko,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,95,On My Way To You,Cody Johnson,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,96,Calma,Pedro Capo X Farruko,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,97,24/7,Meek Mill Featuring Ella Mai,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,98,Here Tonight,Brett Young,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,99,Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2019-06-01,100,Te Robare,Nicky Jam X Ozuna,,2025-11-22T16:49:02.534815+00:00
billboard,billboard.com,hot-100,,2020-06-06,1,Rain On Me,Lady Gaga & Ariana Grande,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,2,Savage,Megan Thee Stallion Featuring Beyonce,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,3,Rockstar,DaBaby Featuring Roddy Ricch,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,4,Blinding Lights,The Weeknd,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,5,Say So,Doja Cat Featuring Nicki Minaj,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,6,Toosie Slide,Drake,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,7,Don't Start Now,Dua Lipa,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,8,The Box,Roddy Ricch,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,9,Intentions,Justin Bieber Featuring Quavo,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,10,Life Is Good,Future Featuring Drake,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,11,Circles,Post Malone,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,12,Adore You,Harry Styles,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,13,The Bones,Maren Morris,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,14,Roses,Saint Jhn,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,15,Stuck With U,Ariana Grande & Justin Bieber,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,16,Blueberry Faygo,Lil Mosey,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,17,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,18,Chasin' You,Morgan Wallen,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,19,I Hope,Gabby Barrett Featuring Charlie Puth,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,20,Does To Me,Luke Combs Featuring Eric Church,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,21,Falling,Trevor Daniel,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,22,Gooba,6ix9ine,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,23,High Fashion,Roddy Ricch Featuring Mustard,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,24,Sunday Best,Surfaces,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,25,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,26,Death Bed,Powfu Featuring beabadoobee,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,27,Party Girl,StaySolidRocky,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,28,Nobody But You,Blake Shelton Duet With Gwen Stefani,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,29,I Hope You're Happy Now,Carly Pearce & Lee Brice,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,30,Before You Go,Lewis Capaldi,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,31,My Oh My,Camila Cabello Featuring DaBaby,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,32,In Your Eyes,The Weeknd,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,33,After A Few,Travis Denning,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,34,Break My Heart,Dua Lipa,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,35,Everything I Wanted,Billie Eilish,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,36,Memories,Maroon 5,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,37,Hard To Forget,Sam Hunt,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,38,Dollaz On My Head,Gunna Featuring Young Thug,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,39,Be Kind,Marshmello & Halsey,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,40,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,41,Cooler Than A Bitch,Gunna Featuring Roddy Ricch,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,42,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,43,Hot Girl Bummer,Blackbear,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,44,Supalonely,BENEE Featuring Gus Dapperton,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,45,Watermelon Sugar,Harry Styles,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,46,Walk Em Down,NLE Choppa Featuring Roddy Ricch,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,47,One Margarita,Luke Bryan,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,48,Dance Monkey,Tones And I,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,49,Flex,Polo G Featuring Juice WRLD,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,50,Sum 2 Prove,Lil Baby,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,51,Bluebird,Miranda Lambert,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,52,Go Crazy,Chris Brown & Young Thug,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,53,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,54,Emotionally Scarred,Lil Baby,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,55,Top Floor,Gunna Featuring Travis Scott,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,56,Dior,Pop Smoke,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,57,Wunna,Gunna,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,58,Chicago Freestyle,Drake Featuring Giveon,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,59,Blindfold,Gunna Featuring Lil Baby,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,60,We Paid,Lil Baby & 42 Dugg,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,61,Level Of Concern,Twenty One Pilots,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,62,Need It,Migos Featuring YoungBoy Never Broke Again,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,63,After Party,Don Toliver,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,64,I Love My Country,Florida Georgia Line,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,65,SkyBox,Gunna,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,66,X,Jonas Brothers Featuring Karol G,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,67,Argentina,Gunna,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,68,Yo Perreo Sola,Bad Bunny,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,69,Here And Now,Kenny Chesney,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,70,Met Gala,Gunna,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,71,Out West,JACKBOYS Featuring Young Thug,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,72,Righteous,Juice WRLD,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,73,If The World Was Ending,JP Saxe Featuring Julia Michaels,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,74,Believe It,PARTYNEXTDOOR & Rihanna,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,75,Ride It.,Regard,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,76,Daechwita,Agust D,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,77,P*$$y Fairy (OTW),Jhene Aiko,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,78,Nasty Girl / On Camera,Gunna,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,79,Daisies,Katy Perry,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,80,God Whispered Your Name,Keith Urban,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,81,In Between,Scotty McCreery,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,82,Die From A Broken Heart,Maddie & Tae,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,83,Solitaires,Future Featuring Travis Scott,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,84,MOTW,Gunna,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,85,Trillionaire,Future Featuring YoungBoy Never Broke Again,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,86,Gimmick,Gunna,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,87,Drinking Alone,Carrie Underwood,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,88,Godzilla,Eminem Featuring Juice WRLD,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,89,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,90,Turks,"Nav, Gunna & Travis Scott",,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,91,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,92,Don't Rush,Young T & Bugsey Featuring Headie One,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,93,Be Something,Polo G Featuring Lil Baby,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,94,Martin & Gina,Polo G,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,95,21,Polo G,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,96,July,Noah Cyrus & Leon Bridges,,2025-11-22T16:50:54.449032+00:00
billboard,billboard.com,hot-100,,2020-06-06,97,Grace,Lil Baby & 42 Dugg,,2025-11-22T16:50:54.449032+00:00
